transaction_id,account_id,transaction_date,amount,transaction_type,category,description,merchant,currency,status
2503,5067,2023-09-26,-2603.23,Debit,Health,Healthcare,Starbucks,USD,pending
2504,5231,03/18/2023,5666.55,DEBIT,Food & Dining,Food & Dining,Target,USD,pending
2505,5326,09/23/2023,1223.3,CREDIT,ATM,Amazon,Amazon,GBP,P
2506,5304,15-Mar-2023,6111.27,credit,food & drink,food & drink,Netflix,USD,C
2507,5348,26-Dec-2023,9131.99,Credit,Medical,Healthcare,Starbucks,USD,FAILED
2508,5240,01/28/2023,8106.68,Credit,F&D,Starbucks,Starbucks,USD,declined
2509,5231,2023-10-03,196.2,credit,retail,Shopping,Walmart,USD,COMPLETED
2510,5202,11/12/2023,9235.21,CREDIT,ATM,null,CVS Pharmacy,USD,failed
2511,5234,"Feb 23, 2023",3514.89,CREDIT,Travel,Travel,Target,USD,COMPLETED
2512,5228,02/19/2024,6781.33,Credit,ATM Withdrawal,ATM Withdrawal,CVS Pharmacy,USD,F
2513,5254,"Jun 21, 2024",7018.02,Credit,Restaurants,unknown,Netflix,CAD,failed
2514,5169,16-Jun-2023,5595.12,Credit,bills,Walmart,Walmart,USD,C
2515,5138,2023-04-21,-8687.65,Debit,bills,Utilities,Google,USD,pending
2516,5181,"Apr 18, 2023",6873.52,CR,retail,Shopping,Netflix,USD,Pending
2517,5330,06-Dec-2023,9131.29,Credit,utilities,,Whole Foods,MXN,Pending
2518,5197,2023-03-07,901.2,CREDIT,Health,Healthcare,Amazon,USD,COMPLETED
2519,5256,2024-06-25,6298.0,CREDIT,Medical,unknown,unknown,USD,completed
2520,5326,"May 09, 2023",4871.48,DR,shopping,,Whole Foods,USD,Failed
2521,5107,06/24/2023,6735.01,CR,TRAVEL,TRAVEL,United Airlines,USD,pending
2522,5264,"May 02, 2024",844.97,CREDIT,shopping,shopping,Whole Foods,USD,Declined
2523,5337,27-Jan-2023,4238.18,credit,hotel,Starbucks,Starbucks,USD,F
2524,5059,20-Jan-2024,9206.22,DR,DD,Payroll,Netflix,USD,Failed
2525,5367,25-May-2023,8941.96,CR,HOTEL,Travel,United Airlines,GBP,failed
2526,5228,2023-03-02,1044.07,CREDIT,Purchase,Purchase,Walmart,USD,completed
2527,5335,28-Jun-2024,1241.38,credit,medical,null,Google,GBP,pending
2528,5040,22-Feb-2024,-4362.18,debit,Health,Health,null,USD,C
2529,5001,25-Mar-2023,3726.62,CR,DINING,unknown,CVS Pharmacy,USD,Declined
2530,5329,2024-02-09,-4351.37,Debit,Purchase,Shopping,Starbucks,USD,Pending
2531,5002,"Mar 19, 2024",200.59,Debit,retail,retail,Starbucks,USD,completed
2532,5160,05/11/2024,7959.81,CREDIT,F&D,Food & Dining,CVS Pharmacy,USD,Pending
2533,5105,2023-10-31,5666.31,credit,cash,unknown,Whole Foods,USD,completed
2534,5181,"Feb 27, 2023",8157.0,credit,travel,unknown,Whole Foods,MXN,Completed
2535,5170,03/02/2023,1137.32,CR,payroll,Payroll,Apple,USD,Failed
2536,5295,2023-10-19,-307.62,DR,medical,medical,United Airlines,USD,COMPLETED
2537,5310,06/07/2024,-4875.08,DEBIT,Utilities,Netflix,Netflix,USD,F
2538,5111,11-Apr-2024,-3831.64,DR,retail,retail,CVS Pharmacy,USD,FAILED
2539,5120,2023-01-13,616.56,CR,dining,Food & Dining,Shell,USD,F
2540,5100,"Aug 10, 2023",8150.15,credit,medical,Healthcare,United Airlines,USD,C
2541,5010,13-Jun-2023,7147.47,credit,ATM Withdrawal,ATM Withdrawal,United Airlines,USD,Failed
2542,5143,06/21/2023,-1006.31,DR,utility,Utilities,Walmart,USD,declined
2543,5335,"Mar 06, 2023",-4870.73,DR,Shopping,Shopping,,EUR,C
2544,5222,09-Nov-2023,570.78,credit,direct deposit,direct deposit,Whole Foods,USD,PENDING
2545,5287,"Apr 06, 2023",4123.71,debit,transfer,Transfer,Amazon,USD,declined
2546,5150,11/12/2023,8516.66,DR,Wire,Apple,Apple,USD,COMPLETED
2547,5002,2024-02-24,5293.08,CREDIT,Travel,Apple,Apple,CAD,Failed
2548,5332,2024-05-06,6666.11,debit,hotel,,Shell,USD,completed
2549,5230,2023-12-22,-7345.4,DEBIT,healthcare,Apple,Apple,USD,Failed
2550,5178,06/02/2024,9456.35,debit,utilities,utilities,United Airlines,CAD,C
2551,5319,18-May-2023,8733.85,CR,Cash,Cash,Spotify,USD,pending
2552,5260,26-Jun-2023,6258.19,CREDIT,bills,bills,Starbucks,USD,completed
2553,5124,2024-06-19,1147.67,CREDIT,food,Starbucks,Starbucks,USD,Declined
2554,5053,08/04/2023,7657.05,Credit,SHOPPING,unknown,Netflix,USD,Complete
2555,5061,04/18/2024,7750.39,Debit,shopping,Walmart,Walmart,EUR,F
2556,5380,"May 09, 2024",-8959.89,debit,Medical,Amazon,Amazon,USD,Declined
2557,5354,2023-11-30,-4970.89,DEBIT,Purchase,N/A,Starbucks,USD,Declined
2558,5348,"Jun 13, 2023",3471.12,CR,healthcare,Healthcare,Google,USD,F
2559,5220,2023-06-11,4813.57,Credit,purchase,unknown,unknown,USD,Pending
2560,5276,2023-05-17,1365.11,credit,Cash,ATM Withdrawal,Shell,USD,completed
2561,5190,"Jul 22, 2023",8940.76,Credit,CASH,null,Starbucks,USD,declined
2562,5173,24-Jan-2024,6993.31,CR,healthcare,healthcare,Google,MXN,P
2563,5095,"Mar 19, 2023",1426.18,Credit,CASH,Shell,Shell,USD,Declined
2564,5100,05/13/2024,-7661.34,Debit,Medical,Healthcare,Target,USD,P
2565,5337,2023-07-30,-7895.82,Debit,Salary,unknown,Netflix,USD,completed
2566,5287,"Jan 21, 2024",5418.29,Credit,F&D,F&D,Amazon,USD,P
2567,5369,"Jun 05, 2023",3621.39,DR,ATM,ATM Withdrawal,Shell,USD,F
2568,5030,2023-09-09,1811.99,CREDIT,Health,unknown,Shell,MXN,Failed
2569,5154,2023-03-17,-3032.17,debit,atm,ATM Withdrawal,Netflix,USD,declined
2570,5002,"Apr 16, 2024",5660.88,Credit,xfer,Transfer,unknown,USD,P
2571,5333,12/08/2023,7429.72,CR,direct deposit,N/A,Whole Foods,USD,Declined
2572,5366,2024-05-21,2018.72,Credit,Hotel,Walmart,Walmart,USD,Complete
2573,5263,01-Nov-2023,7326.05,CR,Utilities,Utilities,United Airlines,USD,completed
2574,5285,2023-05-05,7702.17,CR,food,food,Spotify,USD,completed
2575,5063,2023-06-13,5882.0,DR,Medical,Medical,Whole Foods,USD,completed
2576,5251,2024-06-24,7472.45,Credit,WIRE,Transfer,Shell,EUR,P
2577,5163,06/20/2023,2077.91,credit,F&D,unknown,CVS Pharmacy,USD,completed
2578,5284,04/16/2023,-2140.62,debit,food & drink,Apple,Apple,USD,completed
2579,5116,02/11/2024,1853.0,credit,atm,ATM Withdrawal,Amazon,USD,Declined
2580,5290,04/04/2023,-711.04,DEBIT,Payroll,unknown,Google,USD,Completed
2581,5239,22-May-2024,-1489.68,DEBIT,Cash,Cash,Whole Foods,USD,Complete
2582,5106,07-Jan-2024,9069.87,DR,food,,,USD,completed
2583,5249,09/08/2023,6322.99,CREDIT,food & drink,Food & Dining,Apple,USD,Failed
2584,5203,03/29/2024,8217.16,Debit,Utilities,Walmart,Walmart,USD,Failed
2585,5324,05-Mar-2024,2269.93,Credit,Medical,unknown,Netflix,USD,C
2586,5103,"Aug 15, 2023",-8299.26,debit,wire transfer,null,Target,USD,Pending
2587,5023,04/05/2023,-4935.87,DEBIT,Salary,Amazon,Amazon,USD,F
2588,5325,2024-01-15,-6808.08,DEBIT,retail,Shopping,Amazon,USD,F
2589,5331,2023-01-22,1608.06,credit,atm,,Amazon,GBP,F
2590,5179,2023-02-03,-1140.73,Debit,hotel,Shell,Shell,USD,pending
2591,5049,"Feb 05, 2024",-1381.84,DEBIT,CASH,CASH,Netflix,USD,Completed
2592,5073,"Jan 04, 2023",-764.08,DR,salary,CVS Pharmacy,CVS Pharmacy,EUR,completed
2593,5130,"Oct 26, 2023",9156.36,CR,CASH,Spotify,Spotify,USD,Pending
2594,5112,07-Mar-2023,5514.87,debit,DD,Google,Google,USD,PENDING
2595,5101,2023-11-19,-1285.56,Debit,Medical,Healthcare,Walmart,USD,Failed
2596,5267,06/13/2023,-539.47,DEBIT,DD,null,Target,USD,Completed
2597,5226,2023-10-30,563.8,Debit,WIRE,WIRE,Whole Foods,USD,C
2598,5381,"Apr 06, 2023",-1772.33,debit,Hotel,Walmart,Walmart,USD,C
2599,5348,2023-02-02,-2350.33,debit,Wire,null,Netflix,USD,Complete
2600,5315,07/29/2023,8054.48,credit,UTILITIES,,Netflix,USD,failed
2601,5339,"Dec 29, 2023",-1298.73,DEBIT,Healthcare,CVS Pharmacy,CVS Pharmacy,MXN,PENDING
2602,5285,31-Dec-2023,3144.16,CREDIT,healthcare,healthcare,Walmart,GBP,F
2603,5294,08-Jun-2023,-8386.59,Debit,Retail,,,USD,F
2604,5055,09/14/2023,6424.07,CREDIT,bills,N/A,N/A,USD,Pending
2605,5289,05/01/2023,7400.27,Credit,Transfer,Transfer,Shell,USD,pending
2606,5251,"Aug 13, 2023",7712.81,DEBIT,restaurants,restaurants,CVS Pharmacy,USD,FAILED
2607,5353,08-Mar-2023,3120.3,credit,Transfer,unknown,unknown,USD,C
2608,5389,"Nov 10, 2023",2635.51,credit,Purchase,null,CVS Pharmacy,USD,Complete
2609,5283,09-Nov-2023,7331.45,CREDIT,Utilities,null,United Airlines,USD,Failed
2610,5084,01/22/2024,3885.49,CR,CASH,N/A,Starbucks,USD,F
2611,5022,2023-07-15,3102.09,CREDIT,Transfer,Transfer,Starbucks,USD,C
2612,5098,2023-01-22,-4924.93,Debit,Hotel,unknown,Google,USD,Completed
2613,5182,"Mar 30, 2023",7528.39,DEBIT,WIRE,Whole Foods,Whole Foods,USD,FAILED
2614,5339,"Aug 09, 2023",5074.54,DEBIT,airline,Travel,Apple,USD,F
2615,5224,05/27/2023,-622.04,DEBIT,Healthcare,N/A,N/A,USD,PENDING
2616,5276,05/08/2024,3266.85,CREDIT,utility,Utilities,CVS Pharmacy,GBP,failed
2617,5051,10-Feb-2024,1674.0,CR,retail,retail,,USD,P
2618,5100,2023-02-16,5197.03,credit,xfer,Transfer,United Airlines,USD,declined
2619,5348,09/28/2023,7135.28,DEBIT,Transfer,unknown,Target,USD,completed
2620,5240,07/30/2023,323.82,CR,Salary,Payroll,United Airlines,USD,C
2621,5289,19-Jul-2023,-1805.67,Debit,TRANSFER,Amazon,Amazon,USD,Completed
2622,5333,"Aug 23, 2023",2633.97,DR,restaurants,restaurants,Target,USD,P
2623,5354,"Feb 21, 2024",8339.12,CR,Xfer,Transfer,Target,USD,P
2624,5039,01/08/2024,6262.38,Credit,shopping,,Walmart,USD,PENDING
2625,5033,"Feb 22, 2024",2322.09,CR,restaurants,Target,Target,USD,Failed
2626,5008,04/28/2024,8676.95,credit,Cash,ATM Withdrawal,Amazon,USD,pending
2627,5247,03/18/2023,4852.41,Credit,cash,ATM Withdrawal,Spotify,USD,F
2628,5285,06/08/2023,4256.92,credit,ATM Cash,Shell,Shell,USD,Complete
2629,5397,2024-03-07,-8991.06,debit,atm,ATM Withdrawal,United Airlines,USD,Pending
2630,5222,2023-06-13,7767.37,debit,Utilities,Amazon,Amazon,USD,FAILED
2631,5040,04-Jun-2023,-2801.82,debit,Restaurants,N/A,Target,EUR,C
2632,5258,"Dec 04, 2023",-2034.42,DR,healthcare,unknown,Target,USD,pending
2633,5013,2024-03-01,8322.17,credit,bills,N/A,Spotify,USD,Pending
2634,5396,04/30/2024,-6631.66,DEBIT,payroll,payroll,Google,USD,PENDING
2635,5380,"Jan 16, 2024",-814.33,DEBIT,health,CVS Pharmacy,CVS Pharmacy,USD,Failed
2636,5071,10/11/2023,2221.04,Credit,retail,retail,Netflix,CAD,F
2637,5318,01/22/2024,1240.88,debit,Restaurants,Food & Dining,Amazon,USD,PENDING
2638,5265,2023-06-27,9116.28,credit,purchase,purchase,Google,USD,PENDING
2639,5370,25-Feb-2024,1538.4,Credit,UTILITIES,Utilities,CVS Pharmacy,USD,failed
2640,5081,"Mar 23, 2024",-3029.51,debit,F&D,Food & Dining,Spotify,USD,Declined
2641,5254,05/29/2024,7511.89,Credit,bills,N/A,Amazon,USD,F
2642,5188,"Oct 25, 2023",8567.0,CREDIT,ATM Withdrawal,Shell,Shell,MXN,P
2643,5194,06-Aug-2023,-677.73,debit,cash,unknown,unknown,MXN,PENDING
2644,5108,2024-06-19,-483.49,debit,payroll,United Airlines,United Airlines,USD,Complete
2645,5041,2024-03-27,199.02,DEBIT,medical,Healthcare,CVS Pharmacy,USD,C
2646,5110,24-Aug-2023,5888.49,CR,health,null,Shell,USD,F
2647,5009,01/29/2024,-7361.03,debit,UTIL,Netflix,Netflix,USD,Failed
2648,5361,2024-03-21,6896.65,credit,medical,Netflix,Netflix,USD,completed
2649,5149,"Jan 21, 2023",9320.74,CR,Bills,Utilities,Target,USD,declined
2650,5289,04-Sep-2023,8226.6,Credit,Travel,Google,Google,USD,Complete
2651,5036,2023-06-17,2610.17,CREDIT,Xfer,Transfer,Spotify,USD,PENDING
2652,5095,"Dec 17, 2023",7425.82,CR,medical,medical,Amazon,USD,pending
2653,5179,02-Apr-2024,6629.32,CREDIT,Bills,Utilities,Amazon,USD,Complete
2654,5205,05/12/2024,9066.79,CREDIT,HOTEL,Google,Google,USD,Declined
2655,5308,2024-01-28,4445.72,CR,airline,airline,CVS Pharmacy,USD,Completed
2656,5310,11/10/2023,-6365.48,DEBIT,SHOPPING,N/A,Google,USD,Declined
2657,5302,"Apr 02, 2024",-2649.61,DR,MEDICAL,Healthcare,Spotify,MXN,P
2658,5393,05-May-2024,5366.46,credit,healthcare,Healthcare,Amazon,GBP,failed
2659,5145,26-Oct-2023,2649.68,CR,salary,salary,Starbucks,USD,PENDING
2660,5288,26-Feb-2024,-5715.31,Debit,Transfer,Transfer,CVS Pharmacy,USD,Declined
2661,5315,2023-09-09,-3628.0,Debit,xfer,Transfer,United Airlines,MXN,P
2662,5334,01/17/2024,4361.52,CR,HOTEL,HOTEL,null,USD,Declined
2663,5308,06/27/2023,9199.92,CR,Retail,Shopping,United Airlines,USD,F
2664,5246,05/08/2024,1723.13,CR,Wire,unknown,Whole Foods,USD,Complete
2665,5274,03-May-2023,-8915.37,Debit,Utilities,unknown,Spotify,MXN,pending
2666,5188,11-Oct-2023,288.96,DR,HOTEL,Spotify,Spotify,USD,completed
2667,5068,04/22/2023,-1619.51,debit,Hotel,Spotify,Spotify,USD,declined
2668,5260,17-Jun-2023,-7503.85,debit,Food & Dining,unknown,Starbucks,USD,P
2669,5219,03/04/2024,8810.25,Credit,Food & Dining,Shell,Shell,USD,Completed
2670,5140,"May 06, 2023",-4334.18,DEBIT,Purchase,Shopping,Netflix,USD,failed
2671,5090,06-May-2024,7641.31,CREDIT,airline,airline,Spotify,USD,Completed
2672,5048,10/02/2023,4254.15,credit,DD,Google,Google,USD,Completed
2673,5375,02/29/2024,132.94,credit,payroll,unknown,Apple,GBP,Pending
2674,5072,08/06/2023,3510.45,CREDIT,Salary,Payroll,Walmart,USD,Complete
2675,5390,10/15/2023,-6416.79,DEBIT,medical,Healthcare,Netflix,USD,declined
2676,5154,08/04/2023,-3227.34,DEBIT,shopping,null,United Airlines,USD,F
2677,5383,01/03/2023,-7939.2,DEBIT,travel,Walmart,Walmart,USD,F
2678,5023,19-Apr-2024,-4778.91,debit,payroll,Amazon,Amazon,USD,F
2679,5138,03-Mar-2024,-1246.7,debit,Shopping,unknown,Spotify,USD,Complete
2680,5328,26-Mar-2024,2265.57,CREDIT,ATM Withdrawal,Whole Foods,Whole Foods,USD,declined
2681,5389,2023-05-11,-2415.41,Debit,food & drink,N/A,Shell,CAD,P
2682,5255,09/06/2023,6503.45,debit,food & drink,food & drink,Apple,USD,FAILED
2683,5319,"Jun 12, 2023",239.5,CREDIT,healthcare,healthcare,Google,USD,declined
2684,5259,11/05/2023,3653.95,CR,hotel,Whole Foods,Whole Foods,USD,Complete
2685,5037,01/31/2023,9225.41,CREDIT,Shopping,Shopping,Netflix,USD,failed
2686,5290,2023-12-15,6897.67,Credit,TRAVEL,unknown,Amazon,USD,Declined
2687,5186,06/19/2024,-7181.03,debit,Salary,United Airlines,United Airlines,USD,failed
2688,5383,"Jan 22, 2024",8511.7,CR,Travel,Apple,Apple,USD,P
2689,5232,2023-12-03,6313.38,Debit,Food & Dining,unknown,Spotify,GBP,C
2690,5107,2023-01-22,2467.91,CR,health,health,Target,USD,C
2691,5323,2023-09-19,6479.96,credit,Payroll,Payroll,Netflix,USD,completed
2692,5093,01-Mar-2023,3777.46,credit,UTILITIES,UTILITIES,Apple,USD,declined
2693,5222,03/26/2023,6292.07,credit,medical,Spotify,Spotify,USD,COMPLETED
2694,5227,2023-12-16,-1285.06,debit,Medical,Healthcare,Whole Foods,USD,completed
2695,5378,"Jan 31, 2024",1696.32,debit,Xfer,unknown,Google,USD,FAILED
2696,5357,10/02/2023,-5223.93,Debit,Utilities,Utilities,CVS Pharmacy,GBP,COMPLETED
2697,5154,"Jan 27, 2024",4505.38,DR,direct deposit,unknown,Whole Foods,USD,P
2698,5273,18-Jun-2023,1162.24,CR,xfer,N/A,Amazon,USD,Failed
2699,5273,17-Feb-2023,4333.5,DR,TRANSFER,unknown,Netflix,USD,F
2700,5187,05-Apr-2024,7652.98,CR,restaurants,null,Google,USD,declined
2701,5309,2023-03-27,-7051.96,DEBIT,restaurants,Food & Dining,Whole Foods,USD,C
2702,5162,2023-08-08,8331.4,Debit,UTIL,UTIL,Amazon,CAD,pending
2703,5394,04/24/2024,-2488.71,DR,SHOPPING,Whole Foods,Whole Foods,USD,completed
2704,5054,"Apr 27, 2024",9368.99,Credit,ATM Cash,ATM Cash,Walmart,USD,pending
2705,5116,"Sep 12, 2023",-7436.53,DEBIT,Food & Dining,Food & Dining,Google,USD,completed
2706,5086,"Jan 12, 2024",-2893.9,debit,Restaurants,Restaurants,CVS Pharmacy,USD,completed
2707,5052,"May 17, 2023",-6672.79,debit,travel,,Apple,USD,declined
2708,5220,"Aug 27, 2023",-810.77,DR,shopping,Shopping,Amazon,USD,declined
2709,5203,30-Jun-2024,6125.75,DEBIT,MEDICAL,unknown,Shell,USD,P
2710,5292,"Dec 10, 2023",4433.36,CREDIT,utility,N/A,CVS Pharmacy,USD,FAILED
2711,5247,08/15/2023,3686.89,debit,Shopping,N/A,Apple,USD,FAILED
2712,5016,"Apr 13, 2023",-8377.65,debit,Payroll,Payroll,Walmart,USD,COMPLETED
2713,5115,01-Mar-2023,8653.51,DR,salary,salary,Apple,USD,Complete
2714,5399,"Jun 01, 2024",-3739.3,debit,payroll,,Google,USD,Completed
2715,5339,07/17/2023,3338.56,Credit,Food & Dining,null,Starbucks,CAD,Complete
2716,5165,21-Mar-2024,4208.35,Credit,dining,Food & Dining,Starbucks,USD,FAILED
2717,5218,04/19/2024,897.12,DEBIT,healthcare,healthcare,Starbucks,USD,COMPLETED
2718,5201,06/24/2024,-2868.13,Debit,utility,Utilities,Apple,USD,P
2719,5160,23-Dec-2023,3588.08,Credit,PAYROLL,Payroll,Target,USD,COMPLETED
2720,5344,"Apr 21, 2024",2118.72,CR,medical,CVS Pharmacy,CVS Pharmacy,USD,FAILED
2721,5094,2023-05-13,8025.79,CREDIT,Salary,,Target,USD,Pending
2722,5037,17-Apr-2024,-3530.51,DEBIT,Xfer,Transfer,unknown,USD,failed
2723,5012,29-Dec-2023,-6488.34,debit,Airline,Travel,CVS Pharmacy,USD,Complete
2724,5280,09/13/2023,4333.85,Credit,transfer,transfer,Starbucks,CAD,declined
2725,5132,01/07/2024,7848.21,credit,ATM Withdrawal,Apple,Apple,USD,F
2726,5128,2023-11-13,-4027.79,DEBIT,WIRE,Transfer,Apple,USD,failed
2727,5052,10/27/2023,5398.07,credit,airline,Netflix,Netflix,USD,P
2728,5129,"Oct 16, 2023",-1280.22,Debit,food,Shell,Shell,USD,Complete
2729,5309,01/05/2023,2677.67,DEBIT,WIRE,WIRE,Amazon,USD,Failed
2730,5326,02/15/2023,-7867.29,DR,Medical,null,null,USD,pending
2731,5129,11/26/2023,3952.26,CR,ATM Cash,N/A,Target,USD,Pending
2732,5215,2023-07-02,9381.72,CREDIT,Healthcare,Healthcare,Walmart,USD,FAILED
2733,5127,"Jan 01, 2023",-8813.62,Debit,food & drink,food & drink,Google,USD,F
2734,5371,06/08/2023,96.76,credit,restaurants,restaurants,Target,CAD,Declined
2735,5363,2024-04-23,3720.69,credit,Health,Healthcare,Google,GBP,PENDING
2736,5002,05/10/2023,-5887.06,DEBIT,TRAVEL,United Airlines,United Airlines,USD,P
2737,5394,2023-09-01,6683.44,CR,PAYROLL,Payroll,Shell,USD,Failed
2738,5073,08/24/2023,3451.44,CREDIT,UTIL,Target,Target,USD,pending
2739,5336,"Aug 09, 2023",776.54,CREDIT,Wire,Netflix,Netflix,USD,Complete
2740,5010,"Jun 03, 2023",-2583.53,debit,Healthcare,null,null,USD,failed
2741,5338,2023-06-10,4410.45,credit,DINING,Food & Dining,Starbucks,USD,P
2742,5316,2023-05-04,-4877.06,DEBIT,TRAVEL,Travel,Starbucks,USD,Failed
2743,5090,03/06/2024,-8657.59,DR,cash,ATM Withdrawal,CVS Pharmacy,USD,Declined
2744,5029,01/24/2023,-7620.77,DEBIT,Retail,Retail,Apple,MXN,Pending
2745,5177,18-Jan-2024,-233.64,DEBIT,MEDICAL,Healthcare,,USD,COMPLETED
2746,5400,2023-08-05,-1448.13,DEBIT,health,Healthcare,Apple,USD,COMPLETED
2747,5177,29-Apr-2023,-8514.71,Debit,F&D,null,Amazon,USD,FAILED
2748,5249,06/13/2023,4602.29,Credit,salary,Netflix,Netflix,USD,PENDING
2749,5068,2023-01-31,352.02,DR,Transfer,Transfer,Apple,USD,Declined
2750,5136,"May 18, 2023",1491.29,CR,DINING,DINING,Whole Foods,CAD,declined
2751,5257,"May 06, 2024",9096.77,CREDIT,Medical,Netflix,Netflix,USD,pending
2752,5277,"Jan 04, 2024",7241.19,CR,F&D,Food & Dining,Starbucks,USD,Complete
2753,5024,22-Feb-2023,-3263.0,DEBIT,DINING,DINING,CVS Pharmacy,USD,Failed
2754,5136,"Jun 04, 2024",4324.2,credit,direct deposit,direct deposit,Shell,USD,F
2755,5101,"May 08, 2024",5732.29,credit,F&D,Food & Dining,Spotify,USD,Complete
2756,5274,03/27/2024,5860.37,DEBIT,Purchase,Whole Foods,Whole Foods,USD,completed
2757,5316,"Apr 16, 2024",-770.23,DR,travel,Travel,Whole Foods,USD,Declined
2758,5136,"Jan 03, 2023",1475.72,Credit,retail,Starbucks,Starbucks,GBP,Failed
2759,5106,2023-11-10,6624.11,Credit,Hotel,unknown,Apple,USD,F
2760,5236,28-Jan-2024,4973.78,Credit,DD,DD,United Airlines,GBP,FAILED
2761,5035,02-Apr-2024,8165.78,credit,Food & Dining,Amazon,Amazon,USD,FAILED
2762,5251,"Nov 03, 2023",-8613.57,DEBIT,DINING,CVS Pharmacy,CVS Pharmacy,USD,Pending
2763,5290,2023-04-07,4901.06,CR,Cash,Cash,Whole Foods,USD,Pending
2764,5298,2023-11-11,-6997.75,DEBIT,transfer,transfer,Shell,USD,C
2765,5178,23-Nov-2023,-8712.18,Debit,travel,Travel,Whole Foods,USD,declined
2766,5145,05/09/2023,1271.94,Debit,healthcare,Healthcare,Amazon,USD,Completed
2767,5195,2023-01-03,2208.72,Credit,Hotel,Hotel,United Airlines,USD,failed
2768,5383,"Jan 20, 2024",6883.61,credit,utilities,Utilities,Spotify,USD,F
2769,5088,12/05/2023,3420.51,credit,ATM,Google,Google,USD,Declined
2770,5049,01-May-2024,1881.72,CREDIT,CASH,Google,Google,USD,COMPLETED
2771,5199,2023-02-22,-6863.29,DEBIT,ATM Cash,Starbucks,Starbucks,USD,declined
2772,5371,04-Jan-2024,7256.75,credit,Utilities,Amazon,Amazon,USD,failed
2773,5272,19-May-2023,8033.75,DEBIT,hotel,unknown,unknown,USD,P
2774,5341,08/19/2023,3477.47,Credit,UTIL,Walmart,Walmart,USD,declined
2775,5108,03/25/2024,5508.98,CREDIT,Salary,Payroll,Whole Foods,GBP,PENDING
2776,5320,2023-05-09,3689.59,DEBIT,Health,Healthcare,Shell,USD,PENDING
2777,5162,"Jan 16, 2023",6454.69,CREDIT,Retail,,Shell,USD,Declined
2778,5384,2023-05-17,1608.61,DEBIT,atm,ATM Withdrawal,Google,USD,Declined
2779,5020,2024-03-15,7020.65,Credit,travel,Apple,Apple,USD,FAILED
2780,5076,2023-02-20,3780.61,Credit,cash,Apple,Apple,EUR,Completed
2781,5367,05/15/2023,2831.19,Debit,DD,DD,N/A,CAD,F
2782,5360,27-Feb-2023,-917.74,Debit,Food & Dining,Food & Dining,Whole Foods,CAD,failed
2783,5301,"May 15, 2024",3189.34,CREDIT,Xfer,Xfer,CVS Pharmacy,USD,Failed
2784,5144,06/15/2024,6985.17,DEBIT,Salary,unknown,Shell,USD,completed
2785,5141,"Jan 04, 2023",6098.78,DR,Utilities,Utilities,Target,USD,declined
2786,5063,"Dec 09, 2023",7975.55,credit,medical,medical,Whole Foods,USD,Failed
2787,5075,10/26/2023,5683.47,CR,purchase,Whole Foods,Whole Foods,USD,Complete
2788,5258,06/09/2023,4106.25,Debit,xfer,Transfer,Whole Foods,USD,Complete
2789,5257,30-Nov-2023,-1552.56,debit,CASH,ATM Withdrawal,Spotify,USD,declined
2790,5369,"Apr 09, 2023",707.82,Debit,direct deposit,N/A,Shell,USD,failed
2791,5014,06/18/2024,6709.5,CREDIT,bills,bills,Target,USD,failed
2792,5236,13-Oct-2023,8769.95,Credit,wire transfer,Transfer,CVS Pharmacy,USD,FAILED
2793,5313,2023-01-23,-7243.46,DEBIT,shopping,shopping,Shell,USD,Pending
2794,5245,"May 13, 2023",7040.31,debit,utilities,Walmart,Walmart,USD,P
2795,5153,08-Feb-2024,4431.13,CREDIT,Airline,Airline,Walmart,USD,FAILED
2796,5188,2024-01-25,-5282.43,Debit,Shopping,Shopping,Apple,USD,Pending
2797,5067,01/13/2024,-7562.03,debit,payroll,United Airlines,United Airlines,USD,completed
2798,5074,08-Mar-2024,-3998.95,debit,medical,null,Google,USD,C
2799,5248,02/06/2023,-4031.39,DEBIT,utilities,Utilities,Google,USD,pending
2800,5164,10/05/2023,-9294.04,DEBIT,utilities,null,Google,USD,completed
2801,5177,2023-06-02,7551.57,CREDIT,Direct Deposit,Apple,Apple,USD,Complete
2802,5373,"Mar 21, 2023",9418.28,DR,atm,ATM Withdrawal,Netflix,USD,pending
2803,5225,2024-01-26,1552.43,Credit,direct deposit,,Apple,USD,P
2804,5041,10-Feb-2023,-1037.69,DEBIT,Transfer,Transfer,Spotify,USD,completed
2805,5058,2024-06-05,6806.63,debit,Airline,,Apple,USD,COMPLETED
2806,5358,"Jul 16, 2023",8716.48,debit,xfer,N/A,N/A,USD,Completed
2807,5136,29-Mar-2023,561.41,Credit,ATM,,,GBP,F
2808,5005,"Aug 11, 2023",6915.7,CREDIT,wire transfer,,Amazon,USD,F
2809,5184,29-Apr-2023,2517.09,credit,payroll,Payroll,Spotify,USD,C
2810,5369,2023-05-15,492.58,CREDIT,HOTEL,Walmart,Walmart,USD,completed
2811,5061,03/23/2023,8217.82,credit,healthcare,Shell,Shell,USD,completed
2812,5019,02/07/2024,9153.14,CR,Wire,Transfer,Shell,GBP,Declined
2813,5358,06-Feb-2023,-4743.5,debit,airline,Netflix,Netflix,EUR,Declined
2814,5371,01-Jul-2023,-5213.99,debit,Payroll,Payroll,Target,USD,Declined
2815,5121,2024-02-22,6385.78,Credit,food,Spotify,Spotify,USD,F
